#,station,moment,variable
4906,12000,2021-01-22 08:00:00.000000,NO2
4907,12000,2021-01-22 09:00:00.000000,NO2
4908,12000,2021-01-22 10:00:00.000000,NO2
4909,12000,2021-01-22 11:00:00.000000,NO2
4910,12000,2021-01-22 12:00:00.000000,NO2
4911,12000,2021-01-22 13:00:00.000000,NO2
4912,12000,2021-01-22 14:00:00.000000,NO2
4913,12000,2021-01-22 15:00:00.000000,NO2
4914,12000,2021-01-22 16:00:00.000000,NO2
4915,12000,2021-01-22 17:00:00.000000,NO2
4916,12000,2021-01-22 18:00:00.000000,NO2
4917,12000,2021-01-22 19:00:00.000000,NO2
4918,12000,2021-01-22 20:00:00.000000,NO2
4919,12000,2021-01-22 21:00:00.000000,NO2
4920,12000,2021-01-22 22:00:00.000000,NO2
4921,12000,2021-01-22 23:00:00.000000,NO2
4922,12000,2021-01-23 00:00:00.000000,NO2
4923,12000,2021-01-23 01:00:00.000000,NO2
4924,12000,2021-01-23 02:00:00.000000,NO2
4925,12000,2021-01-23 03:00:00.000000,NO2
4926,12000,2021-01-23 04:00:00.000000,NO2
4927,12000,2021-01-23 05:00:00.000000,NO2
4928,12000,2021-01-23 06:00:00.000000,NO2
4929,12000,2021-01-23 07:00:00.000000,NO2
4930,12000,2021-01-23 08:00:00.000000,NO2
4931,12000,2021-01-23 09:00:00.000000,NO2
4932,12000,2021-01-23 10:00:00.000000,NO2
4933,12000,2021-01-23 11:00:00.000000,NO2
4934,12000,2021-01-23 12:00:00.000000,NO2
4935,12000,2021-01-23 13:00:00.000000,NO2
4936,12000,2021-01-23 14:00:00.000000,NO2
4937,12000,2021-01-23 15:00:00.000000,NO2
4938,12000,2021-01-23 16:00:00.000000,NO2
4939,12000,2021-01-23 17:00:00.000000,NO2
4940,12000,2021-01-23 18:00:00.000000,NO2
4941,12000,2021-01-23 19:00:00.000000,NO2
4942,12000,2021-01-23 20:00:00.000000,NO2
4943,12000,2021-01-23 21:00:00.000000,NO2
4944,12000,2021-01-23 22:00:00.000000,NO2
4945,12000,2021-01-23 23:00:00.000000,NO2
4946,12000,2021-01-24 00:00:00.000000,NO2
4947,12000,2021-01-24 01:00:00.000000,NO2
4948,12000,2021-01-24 02:00:00.000000,NO2
4949,12000,2021-01-24 03:00:00.000000,NO2
4950,12000,2021-01-24 04:00:00.000000,NO2
4951,12000,2021-01-24 05:00:00.000000,NO2
4952,12000,2021-01-24 06:00:00.000000,NO2
4953,12000,2021-01-24 07:00:00.000000,NO2
4954,12000,2021-01-24 08:00:00.000000,NO2
4955,12000,2021-01-24 09:00:00.000000,NO2
4956,12000,2021-01-24 10:00:00.000000,NO2
4957,12000,2021-01-24 11:00:00.000000,NO2
4958,12000,2021-01-24 12:00:00.000000,NO2
4959,12000,2021-01-24 13:00:00.000000,NO2
4960,12000,2021-01-24 14:00:00.000000,NO2
4961,12000,2021-01-24 15:00:00.000000,NO2
4962,12000,2021-01-24 16:00:00.000000,NO2
4963,12000,2021-01-24 17:00:00.000000,NO2
4964,12000,2021-01-24 18:00:00.000000,NO2
4965,12000,2021-01-24 19:00:00.000000,NO2
4966,12000,2021-01-24 20:00:00.000000,NO2
4967,12000,2021-01-24 21:00:00.000000,NO2
4968,12000,2021-01-24 22:00:00.000000,NO2
4969,12000,2021-01-24 23:00:00.000000,NO2
4970,12000,2021-01-25 00:00:00.000000,NO2
4971,12000,2021-01-25 01:00:00.000000,NO2
4972,12000,2021-01-25 02:00:00.000000,NO2
4973,12000,2021-01-25 03:00:00.000000,NO2
4974,12000,2021-01-25 04:00:00.000000,NO2
4975,12000,2021-01-25 05:00:00.000000,NO2
4976,12000,2021-01-25 06:00:00.000000,NO2
4977,12000,2021-01-25 07:00:00.000000,NO2
4978,12000,2021-01-25 08:00:00.000000,NO2
4979,12000,2021-01-25 09:00:00.000000,NO2
4980,12000,2021-01-25 10:00:00.000000,NO2
4981,12000,2021-01-25 11:00:00.000000,NO2
4982,12000,2021-01-25 12:00:00.000000,NO2
4983,12000,2021-01-25 13:00:00.000000,NO2
4984,12000,2021-01-25 14:00:00.000000,NO2
4985,12000,2021-01-25 15:00:00.000000,NO2
4986,12000,2021-01-25 16:00:00.000000,NO2
4987,12000,2021-01-25 17:00:00.000000,NO2
4988,12000,2021-01-25 18:00:00.000000,NO2
4989,12000,2021-01-25 19:00:00.000000,NO2
4990,12000,2021-01-25 20:00:00.000000,NO2
4991,12000,2021-01-25 21:00:00.000000,NO2
4992,12000,2021-01-25 22:00:00.000000,NO2
4993,12000,2021-01-25 23:00:00.000000,NO2
4994,12000,2021-01-26 00:00:00.000000,NO2
4995,12000,2021-01-26 01:00:00.000000,NO2
4996,12000,2021-01-26 02:00:00.000000,NO2
4997,12000,2021-01-26 03:00:00.000000,NO2
4998,12000,2021-01-26 04:00:00.000000,NO2
4999,12000,2021-01-26 05:00:00.000000,NO2
5000,12000,2021-01-26 06:00:00.000000,NO2
5001,12000,2021-01-26 07:00:00.000000,NO2
5002,12000,2021-01-26 08:00:00.000000,NO2
5003,12000,2021-01-26 09:00:00.000000,NO2
5004,12000,2021-01-26 10:00:00.000000,NO2
5005,12000,2021-01-26 11:00:00.000000,NO2
5006,12000,2021-01-26 12:00:00.000000,NO2
5007,12000,2021-01-26 13:00:00.000000,NO2
5008,12000,2021-01-26 14:00:00.000000,NO2
5009,12000,2021-01-26 15:00:00.000000,NO2
5010,12000,2021-01-26 16:00:00.000000,NO2
5011,12000,2021-01-26 17:00:00.000000,NO2
5012,12000,2021-01-26 18:00:00.000000,NO2
5013,12000,2021-01-26 19:00:00.000000,NO2
5014,12000,2021-01-26 20:00:00.000000,NO2
5015,12000,2021-01-26 21:00:00.000000,NO2
5016,12000,2021-01-26 22:00:00.000000,NO2
5017,12000,2021-01-26 23:00:00.000000,NO2
5018,12000,2021-01-27 00:00:00.000000,NO2
5019,12000,2021-01-27 01:00:00.000000,NO2
5020,12000,2021-01-27 02:00:00.000000,NO2
5021,12000,2021-01-27 03:00:00.000000,NO2
5022,12000,2021-01-27 04:00:00.000000,NO2
5023,12000,2021-01-27 05:00:00.000000,NO2
5024,12000,2021-01-27 06:00:00.000000,NO2
5025,12000,2021-01-27 07:00:00.000000,NO2
5026,12000,2021-01-27 08:00:00.000000,NO2
5027,12000,2021-01-27 09:00:00.000000,NO2
5028,12000,2021-01-27 10:00:00.000000,NO2
5029,12000,2021-01-27 11:00:00.000000,NO2
5030,12000,2021-01-27 12:00:00.000000,NO2
5031,12000,2021-01-27 13:00:00.000000,NO2
5032,12000,2021-01-27 14:00:00.000000,NO2
5033,12000,2021-01-27 15:00:00.000000,NO2
5034,12000,2021-01-27 16:00:00.000000,NO2
5035,12000,2021-01-27 17:00:00.000000,NO2
5036,12000,2021-01-27 18:00:00.000000,NO2
5037,12000,2021-01-27 19:00:00.000000,NO2
5038,12000,2021-01-27 20:00:00.000000,NO2
5039,12000,2021-01-27 21:00:00.000000,NO2
5040,12000,2021-01-27 22:00:00.000000,NO2
5041,12000,2021-01-27 23:00:00.000000,NO2
5042,12000,2021-01-28 00:00:00.000000,NO2
5043,12000,2021-01-28 01:00:00.000000,NO2
5044,12000,2021-01-28 02:00:00.000000,NO2
5045,12000,2021-01-28 03:00:00.000000,NO2
5046,12000,2021-01-28 04:00:00.000000,NO2
5047,12000,2021-01-28 05:00:00.000000,NO2
5048,12000,2021-01-28 06:00:00.000000,NO2
5049,12000,2021-01-28 07:00:00.000000,NO2
5050,12000,2021-01-28 08:00:00.000000,NO2
5051,12000,2021-01-28 09:00:00.000000,NO2
5052,12000,2021-01-28 10:00:00.000000,NO2
5053,12000,2021-01-28 11:00:00.000000,NO2
5054,12000,2021-01-28 12:00:00.000000,NO2
5055,12000,2021-01-28 13:00:00.000000,NO2
5056,12000,2021-01-28 14:00:00.000000,NO2
5057,12000,2021-01-28 15:00:00.000000,NO2
5058,12000,2021-01-28 16:00:00.000000,NO2
5059,12000,2021-01-28 17:00:00.000000,NO2
5060,12000,2021-01-28 18:00:00.000000,NO2
5061,12000,2021-01-28 19:00:00.000000,NO2
5062,12000,2021-01-28 20:00:00.000000,NO2
5063,12000,2021-01-28 21:00:00.000000,NO2
5064,12000,2021-01-28 22:00:00.000000,NO2
5065,12000,2021-01-28 23:00:00.000000,NO2
5066,12000,2021-01-29 00:00:00.000000,NO2
5067,12000,2021-01-29 01:00:00.000000,NO2
5068,12000,2021-01-29 02:00:00.000000,NO2
5069,12000,2021-01-29 03:00:00.000000,NO2
5070,12000,2021-01-29 04:00:00.000000,NO2
5071,12000,2021-01-29 05:00:00.000000,NO2
5072,12000,2021-01-29 06:00:00.000000,NO2
5073,12000,2021-01-29 07:00:00.000000,NO2
5074,12000,2021-01-29 08:00:00.000000,NO2
5075,12000,2021-01-29 09:00:00.000000,NO2
5076,12000,2021-01-29 10:00:00.000000,NO2
5077,12000,2021-01-29 11:00:00.000000,NO2
5078,12000,2021-01-29 12:00:00.000000,NO2
5079,12000,2021-01-29 13:00:00.000000,NO2
5080,12000,2021-01-29 14:00:00.000000,NO2
5081,12000,2021-01-29 15:00:00.000000,NO2
5082,12000,2021-01-29 16:00:00.000000,NO2
5083,12000,2021-01-29 17:00:00.000000,NO2
5084,12000,2021-01-29 18:00:00.000000,NO2
5085,12000,2021-01-29 19:00:00.000000,NO2
5086,12000,2021-01-29 20:00:00.000000,NO2
5087,12000,2021-01-29 21:00:00.000000,NO2
5088,12000,2021-01-29 22:00:00.000000,NO2
5089,12000,2021-01-29 23:00:00.000000,NO2
5090,12000,2021-01-30 00:00:00.000000,NO2
5091,12000,2021-01-30 01:00:00.000000,NO2
5092,12000,2021-01-30 02:00:00.000000,NO2
5093,12000,2021-01-30 03:00:00.000000,NO2
5094,12000,2021-01-30 04:00:00.000000,NO2
5095,12000,2021-01-30 05:00:00.000000,NO2
5096,12000,2021-01-30 06:00:00.000000,NO2
5097,12000,2021-01-30 07:00:00.000000,NO2
5098,12000,2021-01-30 08:00:00.000000,NO2
5099,12000,2021-01-30 09:00:00.000000,NO2
5100,12000,2021-01-30 10:00:00.000000,NO2
5101,12000,2021-01-30 11:00:00.000000,NO2
5102,12000,2021-01-30 12:00:00.000000,NO2
5103,12000,2021-01-30 13:00:00.000000,NO2
5104,12000,2021-01-30 14:00:00.000000,NO2
5105,12000,2021-01-30 15:00:00.000000,NO2
5106,12000,2021-01-30 16:00:00.000000,NO2
5107,12000,2021-01-30 17:00:00.000000,NO2
5108,12000,2021-01-30 18:00:00.000000,NO2
5109,12000,2021-01-30 19:00:00.000000,NO2
5110,12000,2021-01-30 20:00:00.000000,NO2
5111,12000,2021-01-30 21:00:00.000000,NO2
5112,12000,2021-01-30 22:00:00.000000,NO2
5113,12000,2021-01-30 23:00:00.000000,NO2
5114,12000,2021-01-31 00:00:00.000000,NO2
5115,12000,2021-01-31 01:00:00.000000,NO2
5116,12000,2021-01-31 02:00:00.000000,NO2
5117,12000,2021-01-31 03:00:00.000000,NO2
5118,12000,2021-01-31 04:00:00.000000,NO2
5119,12000,2021-01-31 05:00:00.000000,NO2
5120,12000,2021-01-31 06:00:00.000000,NO2
5121,12000,2021-01-31 07:00:00.000000,NO2
5122,12000,2021-01-31 08:00:00.000000,NO2
5123,12000,2021-01-31 09:00:00.000000,NO2
5124,12000,2021-01-31 10:00:00.000000,NO2
5125,12000,2021-01-31 11:00:00.000000,NO2
5126,12000,2021-01-31 12:00:00.000000,NO2
5127,12000,2021-01-31 13:00:00.000000,NO2
5128,12000,2021-01-31 14:00:00.000000,NO2
5129,12000,2021-01-31 15:00:00.000000,NO2
5130,12000,2021-01-31 16:00:00.000000,NO2
5131,12000,2021-01-31 17:00:00.000000,NO2
5132,12000,2021-01-31 18:00:00.000000,NO2
5133,12000,2021-01-31 19:00:00.000000,NO2
5134,12000,2021-01-31 20:00:00.000000,NO2
5135,12000,2021-01-31 21:00:00.000000,NO2
5136,12000,2021-01-31 22:00:00.000000,NO2
5137,12000,2021-01-31 23:00:00.000000,NO2
5138,12000,2021-02-01 00:00:00.000000,NO2
5139,12000,2021-02-01 01:00:00.000000,NO2
5140,12000,2021-02-01 02:00:00.000000,NO2
5141,12000,2021-02-01 03:00:00.000000,NO2
5142,12000,2021-02-01 04:00:00.000000,NO2
5143,12000,2021-02-01 05:00:00.000000,NO2
5144,12000,2021-02-01 06:00:00.000000,NO2
5145,12000,2021-02-01 07:00:00.000000,NO2
5146,12000,2021-02-01 08:00:00.000000,NO2
5147,12000,2021-02-01 09:00:00.000000,NO2
5148,12000,2021-02-01 10:00:00.000000,NO2
5149,12000,2021-02-01 11:00:00.000000,NO2
5150,12000,2021-02-01 12:00:00.000000,NO2
5151,12000,2021-02-01 13:00:00.000000,NO2
5152,12000,2021-02-01 14:00:00.000000,NO2
5153,12000,2021-02-01 15:00:00.000000,NO2
5154,12000,2021-02-01 16:00:00.000000,NO2
5155,12000,2021-02-01 17:00:00.000000,NO2
5156,12000,2021-02-01 18:00:00.000000,NO2
5157,12000,2021-02-01 19:00:00.000000,NO2
5158,12000,2021-02-01 20:00:00.000000,NO2
5159,12000,2021-02-01 21:00:00.000000,NO2
5160,12000,2021-02-01 22:00:00.000000,NO2
5161,12000,2021-02-01 23:00:00.000000,NO2
5162,12000,2021-02-02 00:00:00.000000,NO2
5163,12000,2021-02-02 01:00:00.000000,NO2
5164,12000,2021-02-02 02:00:00.000000,NO2
5165,12000,2021-02-02 03:00:00.000000,NO2
5166,12000,2021-02-02 04:00:00.000000,NO2
5167,12000,2021-02-02 05:00:00.000000,NO2
5168,12000,2021-02-02 06:00:00.000000,NO2
5169,12000,2021-02-02 07:00:00.000000,NO2
5170,12000,2021-02-02 08:00:00.000000,NO2
5171,12000,2021-02-02 09:00:00.000000,NO2
5172,12000,2021-02-02 10:00:00.000000,NO2
5173,12000,2021-02-02 11:00:00.000000,NO2
5174,12000,2021-02-02 12:00:00.000000,NO2
5175,12000,2021-02-02 13:00:00.000000,NO2
5176,12000,2021-02-02 14:00:00.000000,NO2
5177,12000,2021-02-02 15:00:00.000000,NO2
5178,12000,2021-02-02 16:00:00.000000,NO2
5179,12000,2021-02-02 17:00:00.000000,NO2
5180,12000,2021-02-02 18:00:00.000000,NO2
5181,12000,2021-02-02 19:00:00.000000,NO2
5182,12000,2021-02-02 20:00:00.000000,NO2
5183,12000,2021-02-02 21:00:00.000000,NO2
5184,12000,2021-02-02 22:00:00.000000,NO2
5185,12000,2021-02-02 23:00:00.000000,NO2
5186,12000,2021-02-03 00:00:00.000000,NO2
5187,12000,2021-02-03 01:00:00.000000,NO2
5188,12000,2021-02-03 02:00:00.000000,NO2
5189,12000,2021-02-03 03:00:00.000000,NO2
5190,12000,2021-02-03 04:00:00.000000,NO2
5191,12000,2021-02-03 05:00:00.000000,NO2
5192,12000,2021-02-03 06:00:00.000000,NO2
5193,12000,2021-02-03 07:00:00.000000,NO2
5194,12000,2021-02-03 08:00:00.000000,NO2
5195,12000,2021-02-03 09:00:00.000000,NO2
5196,12000,2021-02-03 10:00:00.000000,NO2
5197,12000,2021-02-03 11:00:00.000000,NO2
5198,12000,2021-02-03 12:00:00.000000,NO2
5199,12000,2021-02-03 13:00:00.000000,NO2
5200,12000,2021-02-03 14:00:00.000000,NO2
5201,12000,2021-02-03 15:00:00.000000,NO2
5202,12000,2021-02-03 16:00:00.000000,NO2
5203,12000,2021-02-03 17:00:00.000000,NO2
5204,12000,2021-02-03 18:00:00.000000,NO2
5205,12000,2021-02-03 19:00:00.000000,NO2
5206,12000,2021-02-03 20:00:00.000000,NO2
5207,12000,2021-02-03 21:00:00.000000,NO2
5208,12000,2021-02-03 22:00:00.000000,NO2
5209,12000,2021-02-03 23:00:00.000000,NO2
5210,12000,2021-02-04 00:00:00.000000,NO2
5211,12000,2021-02-04 01:00:00.000000,NO2
5212,12000,2021-02-04 02:00:00.000000,NO2
5213,12000,2021-02-04 03:00:00.000000,NO2
5214,12000,2021-02-04 04:00:00.000000,NO2
5215,12000,2021-02-04 05:00:00.000000,NO2
5216,12000,2021-02-04 06:00:00.000000,NO2
5217,12000,2021-02-04 07:00:00.000000,NO2
5218,12000,2021-02-04 08:00:00.000000,NO2
5219,12000,2021-02-04 09:00:00.000000,NO2
5220,12000,2021-02-04 10:00:00.000000,NO2
5221,12000,2021-02-04 11:00:00.000000,NO2
5222,12000,2021-02-04 12:00:00.000000,NO2
5223,12000,2021-02-04 13:00:00.000000,NO2
5224,12000,2021-02-04 14:00:00.000000,NO2
5225,12000,2021-02-04 15:00:00.000000,NO2
5226,12000,2021-02-04 16:00:00.000000,NO2
5227,12000,2021-02-04 17:00:00.000000,NO2
5228,12000,2021-02-04 18:00:00.000000,NO2
5229,12000,2021-02-04 19:00:00.000000,NO2
5230,12000,2021-02-04 20:00:00.000000,NO2
5231,12000,2021-02-04 21:00:00.000000,NO2
5232,12000,2021-02-04 22:00:00.000000,NO2
5233,12000,2021-02-04 23:00:00.000000,NO2
5234,12000,2021-02-05 00:00:00.000000,NO2
5235,12000,2021-02-05 01:00:00.000000,NO2
5236,12000,2021-02-05 02:00:00.000000,NO2
5237,12000,2021-02-05 03:00:00.000000,NO2
5238,12000,2021-02-05 04:00:00.000000,NO2
5239,12000,2021-02-05 05:00:00.000000,NO2
5240,12000,2021-02-05 06:00:00.000000,NO2
5241,12000,2021-02-05 07:00:00.000000,NO2
5242,12000,2021-02-05 08:00:00.000000,NO2
5243,12000,2021-02-05 09:00:00.000000,NO2
5244,12000,2021-02-05 10:00:00.000000,NO2
5245,12000,2021-02-05 11:00:00.000000,NO2
5246,12000,2021-02-05 12:00:00.000000,NO2
5247,12000,2021-02-05 13:00:00.000000,NO2
5248,12000,2021-02-05 14:00:00.000000,NO2
5249,12000,2021-02-05 15:00:00.000000,NO2
5250,12000,2021-02-05 16:00:00.000000,NO2
5251,12000,2021-02-05 17:00:00.000000,NO2
5252,12000,2021-02-05 18:00:00.000000,NO2
5253,12000,2021-02-05 19:00:00.000000,NO2
5254,12000,2021-02-05 20:00:00.000000,NO2
5255,12000,2021-02-05 21:00:00.000000,NO2
5256,12000,2021-02-05 22:00:00.000000,NO2
5257,12000,2021-02-05 23:00:00.000000,NO2
5258,12000,2021-02-06 00:00:00.000000,NO2
5259,12000,2021-02-06 01:00:00.000000,NO2
5260,12000,2021-02-06 02:00:00.000000,NO2
5261,12000,2021-02-06 03:00:00.000000,NO2
5262,12000,2021-02-06 04:00:00.000000,NO2
5263,12000,2021-02-06 05:00:00.000000,NO2
5264,12000,2021-02-06 06:00:00.000000,NO2
5265,12000,2021-02-06 07:00:00.000000,NO2
5266,12000,2021-02-06 08:00:00.000000,NO2
5267,12000,2021-02-06 09:00:00.000000,NO2
5268,12000,2021-02-06 10:00:00.000000,NO2
5269,12000,2021-02-06 11:00:00.000000,NO2
5270,12000,2021-02-06 12:00:00.000000,NO2
5271,12000,2021-02-06 13:00:00.000000,NO2
5272,12000,2021-02-06 14:00:00.000000,NO2
5273,12000,2021-02-06 15:00:00.000000,NO2
5274,12000,2021-02-06 16:00:00.000000,NO2
5275,12000,2021-02-06 17:00:00.000000,NO2
5276,12000,2021-02-06 18:00:00.000000,NO2
5277,12000,2021-02-06 19:00:00.000000,NO2
5278,12000,2021-02-06 20:00:00.000000,NO2
5279,12000,2021-02-06 21:00:00.000000,NO2
5280,12000,2021-02-06 22:00:00.000000,NO2
5281,12000,2021-02-06 23:00:00.000000,NO2
5282,12000,2021-02-07 00:00:00.000000,NO2
5283,12000,2021-02-07 01:00:00.000000,NO2
5284,12000,2021-02-07 02:00:00.000000,NO2
5285,12000,2021-02-07 03:00:00.000000,NO2
5286,12000,2021-02-07 04:00:00.000000,NO2
5287,12000,2021-02-07 05:00:00.000000,NO2
5288,12000,2021-02-07 06:00:00.000000,NO2
5289,12000,2021-02-07 07:00:00.000000,NO2
5290,12000,2021-02-07 08:00:00.000000,NO2
5291,12000,2021-02-07 09:00:00.000000,NO2
5292,12000,2021-02-07 10:00:00.000000,NO2
5293,12000,2021-02-07 11:00:00.000000,NO2
5294,12000,2021-02-07 12:00:00.000000,NO2
5295,12000,2021-02-07 13:00:00.000000,NO2
5296,12000,2021-02-07 14:00:00.000000,NO2
5297,12000,2021-02-07 15:00:00.000000,NO2
5298,12000,2021-02-07 16:00:00.000000,NO2
5299,12000,2021-02-07 17:00:00.000000,NO2
5300,12000,2021-02-07 18:00:00.000000,NO2
5301,12000,2021-02-07 19:00:00.000000,NO2
5302,12000,2021-02-07 20:00:00.000000,NO2
5303,12000,2021-02-07 21:00:00.000000,NO2
5304,12000,2021-02-07 22:00:00.000000,NO2
5305,12000,2021-02-07 23:00:00.000000,NO2
5306,12000,2021-02-08 00:00:00.000000,NO2
5307,12000,2021-02-08 01:00:00.000000,NO2
5308,12000,2021-02-08 02:00:00.000000,NO2
5309,12000,2021-02-08 03:00:00.000000,NO2
5310,12000,2021-02-08 04:00:00.000000,NO2
5311,12000,2021-02-08 05:00:00.000000,NO2
5312,12000,2021-02-08 06:00:00.000000,NO2
5313,12000,2021-02-08 07:00:00.000000,NO2
5314,12000,2021-02-08 08:00:00.000000,NO2
5315,12000,2021-02-08 09:00:00.000000,NO2
5316,12000,2021-02-08 10:00:00.000000,NO2
5317,12000,2021-02-08 11:00:00.000000,NO2
5318,12000,2021-02-08 12:00:00.000000,NO2
5319,12000,2021-02-08 13:00:00.000000,NO2
5320,12000,2021-02-08 14:00:00.000000,NO2
5321,12000,2021-02-08 15:00:00.000000,NO2
5322,12000,2021-02-08 16:00:00.000000,NO2
5323,12000,2021-02-08 17:00:00.000000,NO2
5324,12000,2021-02-08 18:00:00.000000,NO2
5325,12000,2021-02-08 19:00:00.000000,NO2
5326,12000,2021-02-08 20:00:00.000000,NO2
5327,12000,2021-02-08 21:00:00.000000,NO2
5328,12000,2021-02-08 22:00:00.000000,NO2
5329,12000,2021-02-08 23:00:00.000000,NO2
5330,12000,2021-02-09 00:00:00.000000,NO2
5331,12000,2021-02-09 01:00:00.000000,NO2
5332,12000,2021-02-09 02:00:00.000000,NO2
5333,12000,2021-02-09 03:00:00.000000,NO2
5334,12000,2021-02-09 04:00:00.000000,NO2
5335,12000,2021-02-09 05:00:00.000000,NO2
5336,12000,2021-02-09 06:00:00.000000,NO2
5337,12000,2021-02-09 07:00:00.000000,NO2
5338,12000,2021-02-09 08:00:00.000000,NO2
5339,12000,2021-02-09 09:00:00.000000,NO2
5340,12000,2021-02-09 10:00:00.000000,NO2
5341,12000,2021-02-09 11:00:00.000000,NO2
5342,12000,2021-02-09 12:00:00.000000,NO2
5343,12000,2021-02-09 13:00:00.000000,NO2
5344,12000,2021-02-09 14:00:00.000000,NO2
5345,12000,2021-02-09 15:00:00.000000,NO2
5346,12000,2021-02-09 16:00:00.000000,NO2
5347,12000,2021-02-09 17:00:00.000000,NO2
5348,12000,2021-02-09 18:00:00.000000,NO2
5349,12000,2021-02-09 19:00:00.000000,NO2
5350,12000,2021-02-09 20:00:00.000000,NO2
5351,12000,2021-02-09 21:00:00.000000,NO2
5352,12000,2021-02-09 22:00:00.000000,NO2
5353,12000,2021-02-09 23:00:00.000000,NO2
5354,12000,2021-02-10 00:00:00.000000,NO2
5355,12000,2021-02-10 01:00:00.000000,NO2
5356,12000,2021-02-10 02:00:00.000000,NO2
5357,12000,2021-02-10 03:00:00.000000,NO2
5358,12000,2021-02-10 04:00:00.000000,NO2
5359,12000,2021-02-10 05:00:00.000000,NO2
5360,12000,2021-02-10 06:00:00.000000,NO2
5361,12000,2021-02-10 07:00:00.000000,NO2
5362,12000,2021-02-10 08:00:00.000000,NO2
5363,12000,2021-02-10 09:00:00.000000,NO2
5364,12000,2021-02-10 10:00:00.000000,NO2
5365,12000,2021-02-10 11:00:00.000000,NO2
5366,12000,2021-02-10 12:00:00.000000,NO2
5367,12000,2021-02-10 13:00:00.000000,NO2
5368,12000,2021-02-10 14:00:00.000000,NO2
5369,12000,2021-02-10 15:00:00.000000,NO2
5370,12000,2021-02-10 16:00:00.000000,NO2
5371,12000,2021-02-10 17:00:00.000000,NO2
5372,12000,2021-02-10 18:00:00.000000,NO2
5373,12000,2021-02-10 19:00:00.000000,NO2
5374,12000,2021-02-10 20:00:00.000000,NO2
5375,12000,2021-02-10 21:00:00.000000,NO2
5376,12000,2021-02-10 22:00:00.000000,NO2
5377,12000,2021-02-10 23:00:00.000000,NO2
5378,12000,2021-02-11 00:00:00.000000,NO2
5379,12000,2021-02-11 01:00:00.000000,NO2
5380,12000,2021-02-11 02:00:00.000000,NO2
5381,12000,2021-02-11 03:00:00.000000,NO2
5382,12000,2021-02-11 04:00:00.000000,NO2
5383,12000,2021-02-11 05:00:00.000000,NO2
5384,12000,2021-02-11 06:00:00.000000,NO2
5385,12000,2021-02-11 07:00:00.000000,NO2
5386,12000,2021-02-11 08:00:00.000000,NO2
5387,12000,2021-02-11 09:00:00.000000,NO2
5388,12000,2021-02-11 10:00:00.000000,NO2
5389,12000,2021-02-11 11:00:00.000000,NO2
5390,12000,2021-02-11 12:00:00.000000,NO2
5391,12000,2021-02-11 13:00:00.000000,NO2
5392,12000,2021-02-11 14:00:00.000000,NO2
5393,12000,2021-02-11 15:00:00.000000,NO2
5394,12000,2021-02-11 16:00:00.000000,NO2
5395,12000,2021-02-11 17:00:00.000000,NO2
5396,12000,2021-02-11 18:00:00.000000,NO2
5397,12000,2021-02-11 19:00:00.000000,NO2
5398,12000,2021-02-11 20:00:00.000000,NO2
5399,12000,2021-02-11 21:00:00.000000,NO2
5400,12000,2021-02-11 22:00:00.000000,NO2
5401,12000,2021-02-11 23:00:00.000000,NO2
5402,12000,2021-02-12 00:00:00.000000,NO2
5403,12000,2021-02-12 01:00:00.000000,NO2
5404,12000,2021-02-12 02:00:00.000000,NO2
5405,12000,2021-02-12 03:00:00.000000,NO2
5406,12000,2021-02-12 04:00:00.000000,NO2
5407,12000,2021-02-12 05:00:00.000000,NO2
5408,12000,2021-02-12 06:00:00.000000,NO2
5409,12000,2021-02-12 07:00:00.000000,NO2
5410,12000,2021-02-12 08:00:00.000000,NO2
5411,12000,2021-02-12 09:00:00.000000,NO2
5412,12000,2021-02-12 10:00:00.000000,NO2
5413,12000,2021-02-12 11:00:00.000000,NO2
5414,12000,2021-02-12 12:00:00.000000,NO2
5415,12000,2021-02-12 13:00:00.000000,NO2
5416,12000,2021-02-12 14:00:00.000000,NO2
5417,12000,2021-02-12 15:00:00.000000,NO2
5418,12000,2021-02-12 16:00:00.000000,NO2
5419,12000,2021-02-12 17:00:00.000000,NO2
5420,12000,2021-02-12 18:00:00.000000,NO2
5421,12000,2021-02-12 19:00:00.000000,NO2
5422,12000,2021-02-12 20:00:00.000000,NO2
5423,12000,2021-02-12 21:00:00.000000,NO2
5424,12000,2021-02-12 22:00:00.000000,NO2
5425,12000,2021-02-12 23:00:00.000000,NO2
5426,12000,2021-02-13 00:00:00.000000,NO2
5427,12000,2021-02-13 01:00:00.000000,NO2
5428,12000,2021-02-13 02:00:00.000000,NO2
5429,12000,2021-02-13 03:00:00.000000,NO2
5430,12000,2021-02-13 04:00:00.000000,NO2
5431,12000,2021-02-13 05:00:00.000000,NO2
5432,12000,2021-02-13 06:00:00.000000,NO2
5433,12000,2021-02-13 07:00:00.000000,NO2
5434,12000,2021-02-13 08:00:00.000000,NO2
5435,12000,2021-02-13 09:00:00.000000,NO2
5436,12000,2021-02-13 10:00:00.000000,NO2
5437,12000,2021-02-13 11:00:00.000000,NO2
5438,12000,2021-02-13 12:00:00.000000,NO2
5439,12000,2021-02-13 13:00:00.000000,NO2
5440,12000,2021-02-13 14:00:00.000000,NO2
5441,12000,2021-02-13 15:00:00.000000,NO2
5442,12000,2021-02-13 16:00:00.000000,NO2
5443,12000,2021-02-13 17:00:00.000000,NO2
